"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"48321","5","111920","78","0","2023","A","","Matagorda County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,27,1052507,307825,708,747,38862,"",33.59,37.86,35.91,55.91,5.80,0.94,0.95,"",0,0.0,-1,-3.6,9836,0.9,-92619,-23.1,-535,-43.0,41,5.8,2170,5.9
"48325","5","111920","78","0","2023","A","N","Medina County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",15.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48329","5","111920","78","0","2023","A","","Midland County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,12,792883,146184,1448,1253,65168,"",4.41,1.64,1.87,1.97,0.87,1.12,1.12,"",0,0.0,2,20.0,125606,18.8,63499,76.8,1177,434.3,21,1.7,1109,1.7
"48331","5","111920","78","0","2023","A","N","Milam County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",36.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48335","5","111920","78","0","2023","A","N","Mitchell County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",218.21,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"48341","5","111920","78","0","2023","A","","Moore County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,7,371336,67376,1234,1071,55700,"",34.31,8.91,13.43,9.07,20.82,1.58,1.58,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"48345","5","111920","78","0","2023","A","N","Motley County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",135.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48347","5","111920","78","0","2023","A","N","Nacogdoches County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48349","5","111920","78","0","2023","A","N","Navarro County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",9.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48353","5","111920","78","0","2023","A","","Nolan County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,42,1888867,453666,1121,861,44795,"",166.36,107.63,139.40,159.82,25.62,1.29,1.29,"",1,7.1,8,23.5,292099,18.3,106210,30.6,-121,-9.7,-38,-4.2,-1940,-4.2
"48355","5","111920","78","0","2023","A","","Nueces County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",33,141,6758469,1501915,6257,922,47961,"",17.89,13.80,18.43,17.95,3.81,1.33,1.34,"",-1,-2.9,-2,-1.4,762601,12.7,25384,1.7,-6369,-50.4,116,14.4,6032,14.4
"48357","5","111920","78","0","2023","A","N","Ochiltree County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",11.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48359","5","111920","78","0","2023","A","N","Oldham County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",93.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48369","5","111920","78","0","2023","A","N","Parmer County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",123.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48371","5","111920","78","0","2023","A","N","Pecos County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",30.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48375","5","111920","78","0","2023","A","N","Potter County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",3.46,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"48381","5","111920","78","0","2023","A","N","Randall County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"48383","5","111920","78","0","2023","A","N","Reagan County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",30.27,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"48387","5","111920","78","0","2023","A","N","Red River County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",18.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48389","5","111920","78","0","2023","A","N","Reeves County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",9.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48391","5","111920","78","0","2023","A","","Refugio County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,15,723951,179395,412,913,47472,"",111.17,102.70,159.61,183.79,29.49,1.53,1.53,"",0,0.0,0,0.0,-7765,-1.1,8395,4.9,-117,-22.1,-25,-2.7,-1309,-2.7
"48395","5","111920","78","0","2023","A","","Robertson County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,12,427086,161702,2686,694,36092,"",49.13,34.24,31.57,59.55,65.22,0.93,0.94,"",-1,-20.0,0,0.0,56397,15.2,55482,52.2,1942,261.0,79,12.8,4090,12.8
"48399","5","111920","78","0","2023","A","N","Runnels County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,"N",183.00,0,0,0,0,0,0,"N",-3,-21.4,0,0,0,0,0,0,0,0,0,0,0,0
"48407","5","111920","78","0","2023","A","N","San Jacinto County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",15.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48409","5","111920","78","0","2023","A","N","San Patricio County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",30,0,0,0,0,0,0,"N",112.60,0,0,0,0,0,0,"N",-4,-11.8,0,0,0,0,0,0,0,0,0,0,0,0
"48413","5","111920","78","0","2023","A","N","Schleicher County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",53.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48415","5","111920","78","0","2023","A","N","Scurry County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",50.45,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"48421","5","111920","78","0","2023","A","N","Sherman County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",67.02,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"48437","5","111920","78","0","2023","A","","Swisher County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,22,730419,194785,448,634,32951,"",347.52,187.34,230.88,317.75,68.05,1.22,1.22,"",0,0.0,3,15.8,12874,1.8,-6,0.0,-155,-25.7,-80,-11.2,-4163,-11.2
"48439","5","111920","78","0","2023","A","N","Tarrant County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48441","5","111920","78","0","2023","A","","Taylor County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,7,273611,79752,182,780,40535,"",4.82,1.63,1.89,2.44,0.40,1.20,1.20,"",0,0.0,1,16.7,33041,13.7,20831,35.4,-1,-0.5,30,4.0,1524,3.9
"48445","5","111920","78","0","2023","A","","Terry County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",61,154,6605595,1720002,18546,823,42801,"",779.78,772.72,1093.03,1233.73,938.95,1.41,1.41,"",-4,-6.2,-10,-6.1,-56313,-0.8,-174606,-9.2,1559,9.2,42,5.4,2180,5.4
"48451","5","111920","78","0","2023","A","","Tom Green County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",26,50,1853713,554610,2929,712,37013,"",38.95,15.81,17.69,25.17,10.64,1.12,1.12,"",2,8.3,-1,-2.0,122674,7.1,-12144,-2.1,-838,-22.2,59,9.0,3071,9.0
"48461","5","111920","78","0","2023","A","","Upton County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,6,185726,61623,682,604,31390,"",143.25,26.13,15.40,25.07,8.19,0.60,0.60,"",0,0.0,1,20.0,30822,19.9,12663,25.9,-11,-1.6,18,3.1,917,3.0
"48463","5","111920","78","0","2023","A","N","Uvalde County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",39.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48481","5","111920","78","0","2023","A","","Wharton County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,24,942683,288502,665,761,39553,"",44.53,22.96,29.10,35.94,5.67,1.28,1.28,"",-1,-8.3,-1,-4.0,-10390,-1.1,17212,6.3,-179,-21.2,23,3.1,1174,3.1
"48483","5","111920","78","0","2023","A","N","Wheeler County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",44.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48487","5","111920","78","0","2023","A","","Wilbarger County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,10,426912,116357,267,849,44163,"",54.87,26.38,39.83,51.25,10.24,1.56,1.56,"",0,0.0,-1,-9.1,-26392,-5.8,-19633,-14.4,-154,-36.6,44,5.5,2320,5.5
"48489","5","111920","78","0","2023","A","","Willacy County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",26,120,4283315,1341798,4062,685,35595,"",380.00,441.32,569.47,707.02,100.45,1.29,1.29,"",0,0.0,12,11.1,229107,5.7,159691,13.5,-170,-4.0,-35,-4.9,-1828,-4.9
"48491","5","111920","78","0","2023","A","N","Williamson County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48501","5","111920","78","0","2023","A","","Yoakum County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",31,77,3144758,953235,4185,785,40841,"",506.75,369.46,312.15,564.14,121.37,0.84,0.84,"",-2,-6.1,-9,-10.5,-141503,-4.3,1690,0.2,-473,-10.2,50,6.8,2629,6.9
"48507","5","111920","78","0","2023","A","N","Zavala County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",26.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48999","5","111920","78","0","2023","A","","Unknown Or Undefined, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,14,512037,157869,2193,725,37696,"",0.56,0.43,0.23,0.42,0.27,0.56,0.56,"N",4,66.7,0,0,0,0,0,0,0,0,0,0,0,0
"51000","5","111920","58","0","2023","A","","Virginia -- Statewide","Private","NAICS 111920 Cotton farming","State, NAICS 6-digit -- by ownership sector","All establishment sizes",12,47,2093007,441383,1100,849,44141,"",0.17,0.18,0.17,0.23,0.08,0.95,0.95,"",-1,-7.7,-5,-9.6,-161585,-7.2,-70318,-13.7,-1083,-49.6,14,1.7,714,1.6
"51093","5","111920","78","0","2023","A","","Isle of Wight County, Virginia","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,19,852518,164902,741,878,45671,"",19.53,28.62,26.26,29.14,16.93,0.93,0.93,"",0,0.0,0,0.0,-79412,-8.5,-11817,-6.7,-336,-31.2,-61,-6.5,-3164,-6.5
"51149","5","111920","78","0","2023","A","N","Prince George County, Virginia","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51175","5","111920","78","0","2023","A","","Southampton County, Virginia","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,22,1093226,209462,273,945,49134,"",77.33,90.12,143.97,119.43,25.37,1.58,1.58,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51183","5","111920","78","0","2023","A","N","Sussex County, Virginia","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",13.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51800","5","111920","78","0","2023","A","N","Suffolk City, Virginia","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72000","5","111920","58","0","2023","A","N","Puerto Rico -- Statewide","Private","NAICS 111920 Cotton farming","State, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72133","5","111920","78","0","2023","A","N","Santa Isabel Municipio, Puerto Rico","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",17.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1018","5","111920","48","0","2023","A","N","Abilene, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,"N",12.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1050","5","111920","48","0","2023","A","","Albany, GA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",25,99,4398859,1392657,5743,852,44321,"",29.72,26.32,36.66,47.48,19.36,1.39,1.39,"",-2,-7.4,-2,-2.0,305390,7.5,4146,0.3,-401,-6.5,75,9.7,3925,9.7
"C1078","5","111920","48","0","2023","A","N","Alexandria, LA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1110","5","111920","48","0","2023","A","N","Amarillo, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",6.52,0,0,0,0,0,0,"N",-2,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"C1202","5","111920","48","0","2023","A","N","Athens-Clarke County, GA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1206","5","111920","48","0","2023","A","N","Atlanta-Sandy Springs-Roswell, GA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1226","5","111920","48","0","2023","A","N","Augusta-Richmond County, GA-SC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",1.69,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1242","5","111920","48","0","2023","A","N","Austin-Round Rock, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1254","5","111920","48","0","2023","A","","Bakersfield, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",32,236,16599753,2290579,92710,1355,70437,"",5.89,10.80,21.02,14.85,14.92,1.95,1.95,"",1,3.2,35,17.4,3937729,31.1,358481,18.6,12057,14.9,142,11.7,7363,11.7
"C1382","5","111920","48","0","2023","A","N","Birmingham-Hoover, AL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1518","5","111920","48","0","2023","A","","Brownsville-Harlingen, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",31,137,4045949,1352100,12672,567,29461,"",20.25,13.89,15.43,18.50,11.94,1.11,1.11,"",-4,-11.4,-12,-8.1,-127672,-3.1,-60776,-4.3,-5650,-30.8,28,5.2,1434,5.1
"C1670","5","111920","48","0","2023","A","N","Charleston-North Charleston, SC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1778","5","111920","48","0","2023","A","N","College Station-Bryan, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,"N",9.29,0,0,0,0,0,0,"N",-2,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"C1790","5","111920","48","0","2023","A","N","Columbia, SC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1798","5","111920","48","0","2023","A","N","Columbus, GA-AL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1858","5","111920","48","0","2023","A","N","Corpus Christi, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",63,0,0,0,0,0,0,"N",27.93,0,0,0,0,0,0,"N",-5,-7.4,0,0,0,0,0,0,0,0,0,0,0,0
"C1910","5","111920","48","0","2023","A","","Dallas-Fort Worth-Arlington, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,17,874601,173828,2052,999,51956,"",0.15,0.07,0.07,0.08,0.05,1.07,1.07,"",1,16.7,3,21.4,137493,18.7,53093,44.0,1246,154.6,-38,-3.7,-1979,-3.7
"C1930","5","111920","48","0","2023","A","N","Daphne-Fairhope-Foley, AL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1946","5","111920","48","0","2023","A","N","Decatur, AL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",11.07,0,0,0,0,0,0,"N",-1,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2002","5","111920","48","0","2023","A","","Dothan, AL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",13,64,2432606,589244,1765,729,37911,"",13.20,16.74,19.96,20.29,10.80,1.19,1.19,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2050","5","111920","48","0","2023","A","N","Durham-Chapel Hill, NC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2094","5","111920","48","0","2023","A","N","El Centro, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2134","5","111920","48","0","2023","A","","El Paso, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",22,177,5834673,1832220,13318,633,32933,"",6.09,8.49,9.19,11.86,6.35,1.08,1.08,"",0,0.0,-2,-1.1,184662,3.3,48631,2.7,-5966,-30.9,26,4.3,1354,4.3
"C2218","5","111920","48","0","2023","A","N","Fayetteville, NC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2250","5","111920","48","0","2023","A","N","Florence, SC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2252","5","111920","48","0","2023","A","N","Florence-Muscle Shoals, AL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",10.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2342","5","111920","48","0","2023","A","","Fresno, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",40,394,23288787,3491900,197422,1138,59159,"",4.53,14.79,24.85,19.80,29.59,1.68,1.68,"",-6,-13.0,-98,-19.9,-3705861,-13.7,-836125,-19.3,-57879,-22.7,82,7.8,4236,7.7
"C2414","5","111920","48","0","2023","A","N","Goldsboro, NC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2486","5","111920","48","0","2023","A","N","Greenville-Anderson-Mauldin, SC MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2526","5","111920","48","0","2023","A","","Hanford-Corcoran, CA MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",27,528,37859500,5326334,319812,1380,71738,"",25.82,165.77,353.64,282.80,434.66,2.13,2.13,"",-3,-10.0,-33,-5.9,-2031840,-5.1,-259060,-4.6,-8727,-2.7,13,1.0,641,0.9
"C2642","5","111920","48","0","2023","A","","Houston-The Woodlands-Sugar Land, TX MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",12,27,1043537,271572,1719,755,39255,"",0.32,0.13,0.10,0.15,0.05,0.79,0.79,"",0,0.0,0,0.0,41867,4.2,-4168,-1.5,-1047,-37.9,39,5.4,2041,5.5
"C2662","5","111920","48","0","2023","A","","Huntsville, AL MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",13,53,2035109,515896,1232,734,38158,"",4.09,3.23,2.73,4.30,1.75,0.84,0.84,"",-2,-13.3,-4,-7.0,-66905,-3.2,-86267,-14.3,-5366,-81.3,20,2.8,1009,2.7
"C2714","5","111920","48","0","2023","A","N","Jackson, MS MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,"N",5.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2718","5","111920","48","0","2023","A","N","Jackson, TN MSA","Private","NAICS 111920 Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",11.86,0,0,0,0,0,0,"N",-1,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
